id,web_name,full_name,team_short,team_name,position,price,price_change_this_gw,price_change_season,status,chance_playing_this_round,chance_playing_next_round,news,news_added,total_points,event_points,points_per_game,form,ep_next,ep_this,minutes,starts,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,defensive_contribution_per_90,influence,creativity,threat,ict_index,selected_by_percent,transfers_in_event,transfers_out_event,value_season,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,dreamteam_count
438,Fletcher,Tyler Fletcher,MUN,Man Utd,MID,4.5,0.0,0.0,a,,,,,0,0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.3,1012,2729,0.0,,,,0
439,Šeško,Benjamin Sesko,MUN,Man Utd,FWD,7.0,0.0,0.0,a,75,100,,2026-07-23T12:01:23.722029Z,1,1,1.0,1.0,2.2,1.7,23,0,0,0,0,0,0,0,0,0,0,0,0,2,0.04,0.00,0.04,0.07,0,0,0,0,0.0,0.0,0.5,9.0,0.9,1.7,17419,9609,0.1,,,,0
440,Zirkzee,Joshua Zirkzee,MUN,Man Utd,FWD,5.5,0.0,0.0,a,,,,,0,0,0.0,0.0,1.8,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.6,1479,8188,0.0,,,,0
441,Obi,Chido Obi,MUN,Man Utd,FWD,4.5,0.0,0.0,a,,,,,0,0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,1.1,4127,7609,0.0,,,,0
442,Pope,Nick Pope,NEW,Newcastle,GKP,5.0,0.0,0.0,a,,,,,0,0,0.0,0.0,2.6,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,1.3,1850,7418,0.0,,,,0
443,Gillespie,Mark Gillespie,NEW,Newcastle,GKP,4.5,0.0,0.0,a,,,,,0,0,0.0,0.0,1.9,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,112,146,0.0,,,,0
444,Jaouen,Ewen Jaouen,NEW,Newcastle,GKP,4.5,0.0,0.0,a,,,,,0,0,0.0,0.0,1.9,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,75,237,0.0,,,,0
445,Thiaw,Malick Thiaw,NEW,Newcastle,DEF,5.0,0.0,0.0,a,,,,,3,3,3.0,3.0,2.2,2.2,90,1,0,0,0,2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,2.98,15,2,0,15,15.0,37.8,0.2,0.0,3.8,1.7,10807,5764,0.6,,,,0
446,Schär,Fabian Schär,NEW,Newcastle,DEF,5.0,0.0,0.0,a,100,100,,2026-08-15T16:30:07.209742Z,1,1,1.0,1.0,2.2,2.2,1,0,0,0,0,1,0,0,0,0,0,0,0,-1,0.00,0.00,0.00,0.79,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3,1398,1144,0.2,,2,,0
447,Botman,Sven Botman,NEW,Newcastle,DEF,5.0,0.0,0.0,a,,,,,3,3,3.0,3.0,2.2,2.2,90,1,0,0,0,2,0,0,0,0,0,0,0,4,0.00,0.01,0.01,2.98,10,2,0,10,10.0,32.4,0.3,0.0,3.3,0.5,5822,1982,0.6,,,,0
448,Burn,Dan Burn,NEW,Newcastle,DEF,5.0,0.0,0.0,i,,0,Ankle injury - Expected back 14 Sep,2026-08-23T18:00:08.367241Z,0,0,0.0,0.0,0.0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,1.9,6172,49378,0.0,,,,0
449,Hall,Lewis Hall,NEW,Newcastle,DEF,5.0,0.0,0.0,a,,,,,3,3,3.0,3.0,2.2,2.2,90,1,0,0,0,2,0,0,0,0,0,0,0,8,0.00,0.35,0.35,2.98,6,8,5,11,11.0,22.0,15.2,0.0,3.7,4.0,35679,10954,0.6,1,1,,0
450,Livramento,Tino Livramento,NEW,Newcastle,DEF,5.0,0.0,0.0,i,0,0,Calf injury - Unknown return date,2026-07-23T12:01:23.753221Z,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,73,880,0.0,,,,0
451,A.Murphy,Alex Murphy,NEW,Newcastle,DEF,4.0,0.0,0.0,u,0,0,Has joined FC Kaiserslautern on loan for the rest of the season,2026-08-12T14:05:29.224600Z,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0,2557,0.0,,,,0
453,Barnes,Harvey Barnes,NEW,Newcastle,MID,6.0,0.0,0.0,a,,,,,2,2,2.0,2.0,2.2,2.2,90,1,0,0,0,2,0,0,0,0,0,0,0,12,0.07,0.02,0.09,2.98,3,4,1,8,8.0,5.2,2.4,9.0,1.7,1.1,5449,5692,0.3,,,,0
454,Elanga,Anthony Elanga,NEW,Newcastle,MID,6.0,0.0,0.0,a,,,,,9,9,9.0,9.0,2.2,2.2,75,1,1,0,0,1,0,0,0,0,0,0,2,31,0.22,0.01,0.23,1.94,1,1,0,2,2.4,37.4,3.5,28.0,6.9,1.6,51690,5926,1.5,4,,,0
456,J.Ramsey,Jacob Ramsey,NEW,Newcastle,MID,5.0,0.0,0.0,a,,,,,0,0,0.0,0.0,1.5,1.5,34,0,0,0,0,1,0,0,0,1,0,0,0,1,0.06,0.01,0.07,1.50,3,1,2,6,15.88,7.8,1.3,4.0,1.3,0.4,1020,2797,0.0,,,,0
457,J.Murphy,Jacob Murphy,NEW,Newcastle,MID,6.0,0.0,0.0,a,,,,,0,0,0.0,0.0,2.2,2.2,14,0,0,0,0,1,0,0,0,1,0,0,0,-1,0.00,0.00,0.00,1.04,1,1,0,2,12.86,0.0,0.1,2.0,0.1,0.2,502,1544,0.0,2,,,0
458,Joelinton,Joelinton Cássio Apolinário de Lira,NEW,Newcastle,MID,5.5,0.0,0.0,i,0,0,Unspecified injury - Unknown return date,2026-08-16T08:00:08.074045Z,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,31,740,0.0,,,,0
459,L.Miley,Lewis Miley,NEW,Newcastle,MID,5.5,0.0,0.0,a,100,100,,2026-07-23T12:01:23.785456Z,3,3,3.0,3.0,2.0,2.0,75,1,0,0,0,1,0,0,0,1,0,0,0,13,0.05,0.01,0.06,1.94,6,6,1,13,15.6,15.6,21.4,3.0,4.0,0.1,724,287,0.5,3,,,0
460,Willock,Joe Willock,NEW,Newcastle,MID,5.0,0.0,0.0,a,,,,,6,6,6.0,6.0,1.5,1.5,34,0,1,0,0,1,0,0,0,0,0,0,0,28,0.09,0.17,0.26,1.50,0,1,2,3,7.94,38.4,13.9,9.0,6.1,0.2,4315,988,1.2,,,,0
461,Touré,Bazoumana Touré,NEW,Newcastle,MID,6.0,0.0,0.0,a,,,,,0,0,0.0,0.0,2.2,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,324,2579,0.0,,,,0
462,Steur,Sean Steur,NEW,Newcastle,MID,5.0,0.0,0.0,a,,,,,1,1,1.0,1.0,1.5,1.5,55,1,0,0,0,1,0,0,0,0,0,0,0,3,0.00,0.00,0.00,1.48,0,2,0,2,3.27,0.4,1.2,0.0,0.2,0.1,513,601,0.2,,,,0
463,Woltemade,Nick Woltemade,NEW,Newcastle,FWD,6.0,0.0,0.0,a,,,,,0,0,0.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,1.6,5024,19124,0.0,,,1,0
464,Wissa,Yoane Wissa,NEW,Newcastle,FWD,6.0,0.0,0.0,a,,,,,4,4,4.0,4.0,2.0,2.0,90,1,0,1,0,1,0,0,0,1,0,0,0,7,1.00,0.02,1.02,2.19,1,3,4,8,8.0,20.0,16.3,28.0,6.4,2.7,74294,10446,0.7,,,3,0
465,Osula,William Osula,NEW,Newcastle,FWD,6.0,0.0,0.0,d,,50,Knock - 50% chance of playing,2026-08-25T19:00:08.004915Z,4,4,4.0,4.0,1.0,2.0,55,1,0,1,0,1,0,0,0,0,0,0,0,18,0.06,0.14,0.20,1.48,2,2,1,5,8.18,28.2,13.7,8.0,5.0,1.2,19657,6804,0.7,,,2,0
466,Neave,Sean Neave,NEW,Newcastle,FWD,4.5,0.0,0.0,a,,,,,0,0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,4131,5181,0.0,,,,0
559,Bamba,Aladji Bamba,NEW,Newcastle,MID,5.0,0.0,0.0,a,,,,,1,1,1.0,1.0,1.5,1.5,14,0,0,0,0,1,0,0,0,0,0,0,0,5,0.00,0.00,0.00,1.04,1,0,1,2,12.86,4.0,0.0,0.0,0.4,0.1,480,1018,0.2,,,,0
567,Horníček,Lukás Hornícek,NEW,Newcastle,GKP,5.0,0.0,0.0,a,,,,,1,1,1.0,1.0,2.6,2.6,90,1,0,0,0,2,0,0,0,1,0,5,0,12,0.00,0.00,0.00,2.98,3,5,0,0,0.0,41.2,0.0,0.0,4.1,0.7,3249,2349,0.2,,,,0
593,Dedić,Amar Dedic,NEW,Newcastle,DEF,4.5,0.0,0.0,a,,,,,1,1,1.0,1.0,1.7,1.7,90,1,0,0,0,2,0,0,0,0,0,0,0,-1,0.03,0.00,0.03,2.98,7,2,2,9,9.0,16.4,1.2,5.0,2.3,0.3,3475,1035,0.2,,,,0
609,Shahar,Leo Shahar,NEW,Newcastle,DEF,4.0,0.0,0.0,a,,,,,0,0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,2413,331,0.0,,,,0
467,Sels,Matz Sels,NFO,Nott'm Forest,GKP,5.0,0.0,0.0,a,,,,,2,2,2.0,2.0,2.6,2.6,90,1,0,0,0,1,0,0,0,0,0,2,0,11,0.00,0.00,0.00,0.47,0,9,0,0,0.0,14.2,0.0,0.0,1.4,1.6,1659,5834,0.4,,,,0
468,John,John Victor Maciel Furtado,NFO,Nott'm Forest,GKP,4.5,0.0,0.0,a,,,,,0,0,0.0,0.0,1.9,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,115,276,0.0,,,,0
469,N.Williams,Neco Williams,NFO,Nott'm Forest,DEF,5.0,0.0,0.0,a,,,,,2,2,2.0,2.0,2.2,2.2,90,1,0,0,0,1,0,0,0,0,0,0,0,13,0.00,0.02,0.02,0.47,3,10,3,6,6.0,15.2,5.8,6.0,2.7,9.5,10730,43138,0.4,1,2,,0
470,Morato,Felipe Rodrigues da Silva,NFO,Nott'm Forest,DEF,5.0,0.0,0.0,a,,,,,0,0,0.0,0.0,2.2,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,182,402,0.0,,,,0
471,Milenković,Nikola Milenković,NFO,Nott'm Forest,DEF,5.5,0.0,0.0,a,,,,,2,2,2.0,2.0,2.5,2.5,90,1,0,0,0,1,0,0,0,0,0,0,0,4,0.11,0.02,0.13,0.47,7,6,0,7,7.0,7.6,0.6,14.0,2.2,1.9,1781,8669,0.4,,,,0
472,Murillo,Murillo Costa dos Santos,NFO,Nott'm Forest,DEF,5.5,0.0,0.0,a,100,100,,2026-07-23T12:01:23.801183Z,4,4,4.0,4.0,2.5,2.5,90,1,0,0,0,1,0,0,0,0,0,0,0,15,0.00,0.28,0.28,0.47,12,3,2,14,14.0,32.2,25.9,0.0,5.8,1.7,6095,6171,0.7,,3,,0
473,Aina,Ola Aina,NFO,Nott'm Forest,DEF,4.5,0.0,0.0,a,,,,,5,5,5.0,5.0,1.7,1.7,73,1,0,0,1,0,0,0,0,1,0,0,0,24,0.04,0.17,0.21,0.34,2,4,0,2,2.47,16.0,35.6,11.0,6.3,3.6,11718,12835,1.1,,,,0
474,Jair Cunha,Jair Paula da Cunha Filho,NFO,Nott'm Forest,DEF,4.5,0.0,0.0,a,,,,,1,1,1.0,1.0,1.7,1.7,90,1,0,0,0,1,0,0,0,1,0,0,0,5,0.00,0.00,0.00,0.47,7,0,1,8,8.0,20.8,1.3,0.0,2.2,0.2,187,894,0.2,,,,0
475,Savona,Nicolò Savona,NFO,Nott'm Forest,DEF,4.5,0.0,0.0,i,0,0,Knee injury - Unknown return date,2026-07-23T12:01:23.816304Z,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,39,29,0.0,,,,0
476,O.Richards,Omar Richards,NFO,Nott'm Forest,DEF,4.0,0.0,0.0,a,,,,,0,0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,362,1242,0.0,,,,0
477,Abbott,Zach Abbott,NFO,Nott'm Forest,DEF,4.0,0.0,0.0,a,,,,,0,0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.3,688,1405,0.0,,,,0
478,Netz,Luca Netz,NFO,Nott'm Forest,DEF,4.5,0.0,0.0,a,,,,,1,1,1.0,1.0,1.7,1.7,16,0,0,0,0,1,0,0,0,0,0,0,0,-2,0.00,0.00,0.00,0.13,0,1,0,0,0.0,0.0,0.9,0.0,0.1,0.0,78,177,0.2,,,,0
479,Bindon,Tyler Bindon,NFO,Nott'm Forest,DEF,4.0,0.0,0.0,a,,,,,0,0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,239,878,0.0,,,,0
480,Gibbs-White,Morgan Gibbs-White,NFO,Nott'm Forest,MID,8.0,0.0,0.0,d,,75,Knee injury - 75% chance of playing,2026-08-24T15:30:08.350159Z,2,2,2.0,2.0,2.1,2.8,90,1,0,0,0,1,0,0,0,0,0,0,0,10,0.13,0.06,0.19,0.47,1,2,0,3,3.0,0.0,9.3,16.0,2.4,9.9,6726,145254,0.2,,1,2,0
482,Hudson-Odoi,Callum Hudson-Odoi,NFO,Nott'm Forest,MID,6.0,0.0,0.0,a,100,100,,2026-07-23T12:01:23.832709Z,0,0,0.0,0.0,2.2,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,506,3005,0.0,,4,,0
483,Ndoye,Dan Ndoye,NFO,Nott'm Forest,MID,5.5,0.0,0.0,a,,,,,3,3,3.0,3.0,2.0,2.0,61,1,0,0,1,0,0,0,0,0,0,0,0,5,0.00,0.00,0.00,0.25,1,1,1,3,4.43,1.4,2.5,0.0,0.4,0.4,573,2790,0.5,,,,0
484,Hutchinson,Omari Hutchinson,NFO,Nott'm Forest,MID,5.5,0.0,0.0,a,,,,,0,0,0.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,143,1305,0.0,4,,,0
485,Bakwa,Dilane Bakwa,NFO,Nott'm Forest,MID,5.5,0.0,0.0,a,,,,,0,0,0.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,87,197,0.0,,,,0
486,McAtee,James McAtee,NFO,Nott'm Forest,MID,5.5,0.0,0.0,a,,,,,3,3,3.0,3.0,2.0,2.0,73,1,0,0,1,0,0,0,0,0,0,0,0,18,0.00,0.16,0.16,0.34,2,5,1,8,9.86,11.6,42.5,0.0,5.4,0.0,310,265,0.5,2,,,0
487,Dominguez,Nicolás Domínguez,NFO,Nott'm Forest,MID,5.0,0.0,0.0,a,,,,,0,0,0.0,0.0,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,142,661,0.0,,,,0
488,I.Sangaré,Ibrahim Sangaré,NFO,Nott'm Forest,MID,5.0,0.0,0.0,a,,,,,2,2,2.0,2.0,1.5,1.5,90,1,0,0,0,1,0,0,0,0,0,0,0,10,0.03,0.01,0.04,0.47,3,3,0,6,6.0,17.8,13.0,3.0,3.4,1.0,1952,7235,0.4,,,,0
489,Yates,Ryan Yates,NFO,Nott'm Forest,MID,4.5,0.0,0.0,i,0,0,Unspecified injury - Unknown return date,2026-08-17T20:30:08.195072Z,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,1.5,505,28000,0.0,,,,0
490,Wood,Chris Wood,NFO,Nott'm Forest,FWD,6.0,0.0,0.0,a,,,,,1,1,1.0,1.0,2.0,2.0,28,0,0,0,0,1,0,0,0,0,0,0,0,3,0.12,0.01,0.13,0.22,0,1,0,1,3.21,0.0,2.4,3.0,0.4,1.7,3087,15882,0.2,,,1,0
491,Igor Jesus,Igor Jesus Maciel da Cruz,NFO,Nott'm Forest,FWD,6.0,0.0,0.0,a,,,,,2,2,2.0,2.0,2.0,2.0,90,1,0,0,0,1,0,0,0,0,0,0,0,8,0.22,0.02,0.24,0.47,2,1,0,3,3.0,5.2,6.8,31.0,4.3,4.0,6470,27749,0.3,,,3,0
493,Kalimuendo,Arnaud Kalimuendo,NFO,Nott'm Forest,FWD,5.5,0.0,0.0,a,,,,,1,1,1.0,1.0,1.8,1.8,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,215,454,0.2,,,,0
558,Schlager,Xaver Schlager,NFO,Nott'm Forest,MID,5.0,0.0,0.0,a,,,,,1,1,1.0,1.0,1.5,1.5,16,0,0,0,0,1,0,0,0,0,0,0,0,3,0.00,0.00,0.00,0.13,0,1,0,1,5.62,0.6,1.0,2.0,0.4,0.1,99,638,0.2,3,,,0
581,Diomande,Ousmane Diomande,NFO,Nott'm Forest,DEF,5.5,0.0,0.0,a,,,,,0,0,0.0,0.0,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,2717,7522,0.0,,,,0
590,Benda,Steven Benda,NFO,Nott'm Forest,GKP,4.5,0.0,0.0,a,,,,,0,0,0.0,0.0,1.9,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,435,340,0.0,,,,0
112,Van Hecke,Jan Paul van Hecke,TOT,Spurs,DEF,5.0,0.0,0.0,a,,,,,1,1,1.0,1.0,2.2,2.2,90,1,0,0,0,3,0,0,0,0,0,0,0,3,0.00,0.03,0.03,3.87,7,3,2,9,9.0,28.2,2.8,2.0,3.3,10.0,28382,61412,0.2,,,,0
403,Savinho,Sávio Moreira de Oliveira,TOT,Spurs,MID,6.5,0.0,0.0,a,,,,,0,0,0.0,0.0,2.3,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.3,4253,2985,0.0,,,,0
455,Tonali,Sandro Tonali,TOT,Spurs,MID,5.5,0.0,0.0,a,,,,,2,2,2.0,2.0,2.0,2.0,90,1,0,0,0,3,0,0,0,0,0,0,0,14,0.04,0.06,0.10,3.87,0,3,1,4,4.0,6.2,6.4,8.0,2.1,3.9,8148,32148,0.4,2,5,,0
494,Vicario,Guglielmo Vicario,TOT,Spurs,GKP,4.5,0.0,0.0,u,0,0,Has joined Juventus on loan for the rest of the season,2026-08-19T13:55:33.193962Z,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.3,0,8926,0.0,,,,0
495,Austin,Brandon Austin,TOT,Spurs,GKP,4.0,0.0,0.0,a,,,,,0,0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.9,1934,2300,0.0,,,,0
496,Kinsky,Antonín Kinský,TOT,Spurs,GKP,4.5,0.0,0.0,a,,,,,2,2,2.0,2.0,1.9,1.9,90,1,0,0,0,3,0,0,0,0,0,5,0,15,0.00,0.00,0.00,3.87,4,12,0,0,0.0,43.6,0.0,0.0,4.4,23.2,19109,49147,0.4,,,,0
497,Dubravka,Martin Dubravka,TOT,Spurs,GKP,4.0,0.0,0.0,a,,,,,0,0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,18.9,19869,37691,0.0,,,,0
498,Senesi,Marcos Senesi Barón,TOT,Spurs,DEF,6.0,0.0,0.0,a,,,,,3,3,3.0,3.0,2.8,2.8,90,1,0,0,0,3,0,0,0,0,0,0,0,10,0.00,0.02,0.02,3.87,11,2,5,16,16.0,36.6,2.2,0.0,3.9,7.9,10454,37506,0.5,,,,0
499,Pedro Porro,Pedro Porro Sauceda,TOT,Spurs,DEF,5.5,0.0,0.0,a,0,100,,2026-08-21T15:22:48.149081Z,0,0,0.0,0.0,2.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,13.9,5844,262935,0.0,1,1,,0
500,Romero,Cristian Romero,TOT,Spurs,DEF,5.0,0.0,0.0,u,0,0,Has joined Atletico Madrid permanently,2026-08-17T13:49:05.465401Z,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0,8642,0.0,,,,0
501,Danso,Kevin Danso,TOT,Spurs,DEF,5.0,0.0,0.0,a,,,,,0,0,0.0,0.0,2.2,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,811,1584,0.0,,,,0
502,Robertson,Andrew Robertson,TOT,Spurs,DEF,4.5,0.0,0.0,a,,,,,3,3,3.0,3.0,1.7,1.7,90,1,0,0,0,3,0,0,0,0,0,0,0,13,0.00,0.06,0.06,3.87,9,3,2,11,11.0,31.8,19.2,2.0,5.3,3.9,13647,14163,0.7,3,,,0
503,Van de Ven,Micky van de Ven,TOT,Spurs,DEF,5.0,0.0,0.0,a,0,100,,2026-08-21T15:00:07.610517Z,0,0,0.0,0.0,2.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,4.4,2628,106902,0.0,,,,0
505,Spence,Djed Spence,TOT,Spurs,DEF,4.5,0.0,0.0,u,0,0,Has joined Internazionale permanently,2026-08-18T14:13:08.454214Z,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.6,0,37701,0.0,,,,0
506,Udogie,Destiny Udogie,TOT,Spurs,DEF,4.5,0.0,0.0,a,,,,,1,1,1.0,1.0,1.7,1.7,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00,0.02,0.02,0.44,0,2,0,0,0.0,0.0,0.7,0.0,0.0,0.5,1282,2946,0.2,,,,0
507,Phillips,Ashley Phillips,TOT,Spurs,DEF,4.5,0.0,0.0,u,0,0,Has joined Middlesbrough permanently,2026-08-18T14:13:08.474144Z,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,501,0.0,,,,0
508,Davies,Ben Davies,TOT,Spurs,DEF,4.0,0.0,0.0,a,,,,,0,0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,1.1,1997,5599,0.0,,,,0
509,Byfield,Jun'ai Byfield,TOT,Spurs,DEF,4.0,0.0,0.0,a,,,,,0,0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,232,361,0.0,,,,0
510,Rowswell,James Rowswell,TOT,Spurs,DEF,4.0,0.0,0.0,a,,,,,0,0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,227,465,0.0,,,,0
511,Souza,João Victor de Souza Menezes,TOT,Spurs,DEF,4.0,0.0,0.0,a,,,,,0,0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.3,791,1721,0.0,,,,0
512,Kudus,Mohammed Kudus,TOT,Spurs,MID,6.5,0.0,0.0,d,25,50,Thigh injury - 50% chance of playing,2026-07-23T12:01:23.848657Z,0,0,0.0,0.0,1.1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,212,1540,0.0,5,3,2,0
513,Xavi,Xavi Simons,TOT,Spurs,MID,6.0,0.0,0.0,i,0,0,Knee injury - Unknown return date,2026-07-23T12:01:23.864304Z,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,48,256,0.0,6,2,3,0
514,Tel,Mathys Tel,TOT,Spurs,MID,6.0,0.0,0.0,a,,,,,2,2,2.0,2.0,2.2,2.2,90,1,0,0,0,3,0,0,0,0,0,0,0,17,0.06,0.06,0.12,3.87,1,7,0,8,8.0,10.4,26.0,9.0,4.5,0.5,1702,4943,0.3,4,4,,0
